hospital,Категорія діагнозу,Діагноз,visit_month,Стать,age,counts
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-06,Жіноча,y6-17,2
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-06,Жіноча,y65+,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-06,Чоловіча,y0-5,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-06,Чоловіча,y18-39,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-06,Чоловіча,y6-17,4
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-07,Жіноча,y0-5,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-08,Чоловіча,y6-17,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-08,Чоловіча,y65+,2
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-09,Чоловіча,y65+,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-10,Жіноча,y6-17,2
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-10,Чоловіча,y0-5,2
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-10,Чоловіча,y18-39,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-10,Чоловіча,y6-17,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-11,Чоловіча,y0-5,3
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-11,Чоловіча,y65+,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-12,Жіноча,y0-5,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-12,Жіноча,y6-17,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-12,Чоловіча,y0-5,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-12,Чоловіча,y40-64,1
1,Опорно-рухова система,L98 Набута деформація кінцівки ,2019-12,Чоловіча,y65+,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-01,Жіноча,y18-39,4
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-01,Жіноча,y40-64,7
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-01,Жіноча,y65+,8
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-01,Чоловіча,y18-39,7
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-01,Чоловіча,y40-64,3
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-01,Чоловіча,y6-17,3
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-01,Чоловіча,y65+,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Жіноча,y0-5,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Жіноча,y18-39,11
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Жіноча,y40-64,21
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Жіноча,y65+,10
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Чоловіча,y0-5,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Чоловіча,y18-39,5
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Чоловіча,y40-64,6
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Чоловіча,y6-17,2
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-02,Чоловіча,y65+,2
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Жіноча,y18-39,5
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Жіноча,y40-64,25
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Жіноча,y6-17,11
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Жіноча,y65+,8
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Чоловіча,y0-5,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Чоловіча,y18-39,21
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Чоловіча,y40-64,23
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Чоловіча,y6-17,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-03,Чоловіча,y65+,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Жіноча,y0-5,2
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Жіноча,y18-39,16
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Жіноча,y40-64,17
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Жіноча,y6-17,7
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Жіноча,y65+,16
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Чоловіча,y0-5,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Чоловіча,y18-39,16
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Чоловіча,y40-64,23
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-04,Чоловіча,y6-17,13
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Жіноча,y0-5,4
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Жіноча,y18-39,9
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Жіноча,y40-64,33
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Жіноча,y6-17,8
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Жіноча,y65+,25
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Чоловіча,y0-5,2
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Чоловіча,y18-39,17
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Чоловіча,y40-64,20
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Чоловіча,y6-17,8
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-05,Чоловіча,y65+,20
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Жіноча,y0-5,1
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Жіноча,y18-39,14
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Жіноча,y40-64,47
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Жіноча,y6-17,10
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Жіноча,y65+,15
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Чоловіча,y0-5,4
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Чоловіча,y18-39,22
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Чоловіча,y40-64,31
1,Опорно-рухова система,L99 Захворювання (L) інші ,2019-06,Чоловіча,y6-17,12
